Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (18)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (18)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (10)""))""",Firefox 71.0,,,12/22/2019 3:41,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase28CreateMoreTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 3:41,12/22/2019 3:42,16.264s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (19)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (19)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (9)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (2)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Create a New Team (1)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"setText(findTestObject(Page_ Town Square - FirstTeam Mattermost/input_Team Name_teamNameInput (1)"")"," ""NewTeamTesting"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Next""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"setText(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657"")"," ""newteamtesting"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Finish (1)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase29LeaveTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 3:42,12/22/2019 3:42,14.223s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (20)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (20)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (10)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div_Ne""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/svg""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Leave Team""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Yes""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase30JoinAnotherTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 3:42,12/22/2019 3:42,14.669s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (21)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (21)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (11)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (3)""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_Join Another Team""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_NewTeamTesting_fa fa-angle-right right_7ee06a""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase31RemoveDirectMessage,Firefox 71.0,,,12/22/2019 3:42,12/22/2019 3:43,73.504s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,
"click(findTestObject(Page_ duy - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 3:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 3:43,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase32ArchiveChannel,Firefox 71.0,,,12/22/2019 3:43,12/22/2019 3:44,42.455s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:43,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:43,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:43,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Channel1""))""",Firefox 71.0,,,12/22/2019 3:44,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase33ViewChannelInfo,Firefox 71.0,,,12/22/2019 3:44,12/22/2019 3:44,14.427s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_View Info""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_httpscs300testautomaticherokuappcomfirs_90a714""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/p_ZZZZZ""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_More""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase34MuteChannel,Firefox 71.0,,,12/22/2019 3:44,12/22/2019 3:44,12.898s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Mute Channel""))""",Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:44,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/22/2019 3:45,12/22/2019 3:45,12.455s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Town Square_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Unmute Channel""))""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase36EditNotificationPreferencesChannel,Firefox 71.0,,,12/22/2019 3:45,12/22/2019 3:45,40.671s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 3:45,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase37SearchMessage,Firefox 71.0,,,12/22/2019 3:45,12/22/2019 3:46,13.931s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (37)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (37)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (25)""))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/div_Se""))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/form_Search OptionsUse quotation marks to s_06ef4b""))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," ""i search chat"")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/i_Search Results_fa fa-sign-out""))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase38AddHeaderDirectMessage,Firefox 71.0,,,12/22/2019 3:46,12/22/2019 3:46,42.89s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Add a channel description""))""",Firefox 71.0,,,12/22/2019 3:46,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase39EditHeaderDirectMessage,Firefox 71.0,,,12/22/2019 3:46,12/22/2019 3:47,15.385s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:46,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_duy giabeuu surveybot_channelHeaderDro_428392""))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Edit Channel Header""))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited_1"")"," ""Edited a"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited a"")"," ""Edited ag"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited ag"")"," ""Edited aga"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited aga"")"," ""Edited agan"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited agan"")"," ""Edited again"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase40DeletePostInChannel,Firefox 71.0,,,12/22/2019 3:47,12/22/2019 3:47,39.502s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 3:47,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase41ReplyPostInChannel,Firefox 71.0,,,12/22/2019 3:47,12/22/2019 3:48,41.866s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:47,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 3:47,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase42UpdateStatusToOffline,Firefox 71.0,,,12/22/2019 3:48,12/22/2019 3:48,13.311s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (43)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (43)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (30)""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div__MenuWrapper""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Offline (1)""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase43ShowPopupOfflineStatus,Firefox 71.0,,,12/22/2019 3:48,12/22/2019 3:48,14.31s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (29)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (29)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (18)""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Offline""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Would you like to switch your status t_57f647""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Yes set my status to Online""))""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase44UpdateStatusToDoNotDisturb,Firefox 71.0,,,12/22/2019 3:48,12/22/2019 3:49,13.728s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:48,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (44)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (44)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (31)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div__MenuWrapper (1)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Do Not DisturbDisables Desktop and P_5af217 (1)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase45ShowPopupDoNotDisturbStatus,Firefox 71.0,,,12/22/2019 3:49,12/22/2019 3:49,13.949s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (31)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (31)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (20)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Do Not Disturb""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span_Would you like to switch your status t_57f647 (1)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Yes set my status to Online (1)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase46UpdateStatusToAway,Firefox 71.0,,,12/22/2019 3:49,12/22/2019 3:49,12.867s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (45)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (45)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (32)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div__MenuWrapper (2)""))""",Firefox 71.0,,,12/22/2019 3:49,,,PASSED,,
