Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Mute Channel""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/22/2019 2:14,12/22/2019 2:14,13.133s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Town Square_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Unmute Channel""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase36EditNotificationPreferencesChannel,Firefox 71.0,,,12/22/2019 2:14,12/22/2019 2:15,40.119s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 2:14,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase37SearchMessage,Firefox 71.0,,,12/22/2019 2:15,12/22/2019 2:15,14.326s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (37)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (37)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (25)""))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/div_Se""))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/form_Search OptionsUse quotation marks to s_06ef4b""))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," ""i search chat"")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/i_Search Results_fa fa-sign-out""))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase38AddHeaderDirectMessage,Firefox 71.0,,,12/22/2019 2:15,12/22/2019 2:16,42.441s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 2:15,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Add a channel description""))""",Firefox 71.0,,,12/22/2019 2:15,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase39EditHeaderDirectMessage,Firefox 71.0,,,12/22/2019 2:16,12/22/2019 2:16,15.16s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_duy giabeuu surveybot_channelHeaderDro_428392""))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Edit Channel Header""))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited_1"")"," ""Edited a"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited a"")"," ""Edited ag"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited ag"")"," ""Edited aga"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited aga"")"," ""Edited agan"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited agan"")"," ""Edited again"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase40DeletePostInChannel,Firefox 71.0,,,12/22/2019 2:16,12/22/2019 2:17,39.982s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:16,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 2:16,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase41ReplyPostInChannel,Firefox 71.0,,,12/22/2019 2:17,12/22/2019 2:17,41.153s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 2:17,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase42UpdateStatusToOffline,Firefox 71.0,,,12/22/2019 2:17,12/22/2019 2:19,73.903s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:17,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (27)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:18,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (27)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:18,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (16)""))""",Firefox 71.0,,,12/22/2019 2:18,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit""))""",Firefox 71.0,,,12/22/2019 2:18,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Offline""))""",Firefox 71.0,,,12/22/2019 2:18,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase43ShowPopupOfflineStatus,Firefox 71.0,,,12/22/2019 2:19,12/22/2019 2:19,41.396s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (29)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (29)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (18)""))""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Offline""))""",Firefox 71.0,,,12/22/2019 2:19,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase44UpdateStatusToDoNotDisturb,Firefox 71.0,,,12/22/2019 2:19,12/22/2019 2:21,73.58s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (30)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:19,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (30)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:20,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (19)""))""",Firefox 71.0,,,12/22/2019 2:20,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (1)""))""",Firefox 71.0,,,12/22/2019 2:20,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Do Not DisturbDisables Desktop and P_5af217""))""",Firefox 71.0,,,12/22/2019 2:20,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase45ShowPopupDoNotDisturbStatus,Firefox 71.0,,,12/22/2019 2:21,12/22/2019 2:21,40.961s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (31)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (31)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (20)""))""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Do Not Disturb""))""",Firefox 71.0,,,12/22/2019 2:21,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase46UpdateStatusToAway,Firefox 71.0,,,12/22/2019 2:21,12/22/2019 2:23,78.274s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (32)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:21,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (32)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:22,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (21)""))""",Firefox 71.0,,,12/22/2019 2:22,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (2)""))""",Firefox 71.0,,,12/22/2019 2:22,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Away""))""",Firefox 71.0,,,12/22/2019 2:22,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase47ShowPopupAwayStatus,Firefox 71.0,,,12/22/2019 2:23,12/22/2019 2:23,40.961s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (33)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (33)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (22)""))""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Away""))""",Firefox 71.0,,,12/22/2019 2:23,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase48AdminConsole,Firefox 71.0,,,12/22/2019 2:23,12/22/2019 2:24,41.15s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (34)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (34)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (23)""))""",Firefox 71.0,,,12/22/2019 2:23,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (12)""))""",Firefox 71.0,,,12/22/2019 2:23,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase50ChangeUserPass,Firefox 71.0,,,12/22/2019 2:24,12/22/2019 2:24,15.14s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (38)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (38)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_hieu_style--none sidebar-header-drop_de94de""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Account Settings (1)""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Security""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Edit (1)""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Current Password_currentPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_New Password_newPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Retype New Password_confirmPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Save (1)""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:24,,,PASSED,,
