Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
Test Cases/TestCase30JoinAnotherTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 1:25,12/22/2019 1:26,22.58s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (21)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (21)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (11)""))""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (3)""))""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_Join Another Team""))""",Firefox 71.0,,,12/22/2019 1:25,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_NewTeamTesting_fa fa-angle-right right_7ee06a""))""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase31RemoveDirectMessage,Firefox 71.0,,,12/22/2019 1:26,12/22/2019 1:26,53.903s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,
"click(findTestObject(Page_ duy - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase32ArchiveChannel,Firefox 71.0,,,12/22/2019 1:26,12/22/2019 1:27,55.857s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:26,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Channel1""))""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"click(findTestObject(Page_Channel1 - FirstTeam Mattermost/span_Channel1_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"click(findTestObject(Object Repository/Page_Channel1 - FirstTeam Mattermost/button_Archive Channel""))""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"click(findTestObject(Object Repository/Page_Channel1 - FirstTeam Mattermost/span_Archive""))""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase33ViewChannelInfo,Firefox 71.0,,,12/22/2019 1:27,12/22/2019 1:28,23.358s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:27,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_View Info""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_httpscs300testautomaticherokuappcomfirs_90a714""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/p_ZZZZZ""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_More""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase34MuteChannel,Firefox 71.0,,,12/22/2019 1:28,12/22/2019 1:28,26.34s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Mute Channel""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/22/2019 1:28,12/22/2019 1:29,23.79s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Town Square_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Unmute Channel""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase36EditNotificationPreferencesChannel,Firefox 71.0,,,12/22/2019 1:29,12/22/2019 1:31,157.642s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Off-Topic_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Notification Preferences""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/input_Mute channel_channelNotificationMute""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/li_OnOffWhen enabled channel here and all w_65cb61""))""",Firefox 71.0,,,12/22/2019 1:29,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/label_On""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Edit""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/li_OnOffMuting turns off desktop email and _95114b""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/label_Never""))""",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase37SearchMessage,Firefox 71.0,,,12/22/2019 1:31,12/22/2019 1:32,23.802s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (37)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:31,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (37)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (25)""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/div_Se""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/form_Search OptionsUse quotation marks to s_06ef4b""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," ""i search chat"")""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/i_Search Results_fa fa-sign-out""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase38AddHeaderDirectMessage,Firefox 71.0,,,12/22/2019 1:32,12/22/2019 1:33,82.337s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Add a channel description""))""",Firefox 71.0,,,12/22/2019 1:32,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edit the Channel Header_edit_textbox"")"," ""E"")""",Firefox 71.0,,,12/22/2019 1:32,,,FAILED,
,,,,,,,,,
Test Cases/TestCase39EditHeaderDirectMessage,Firefox 71.0,,,12/22/2019 1:33,12/22/2019 1:34,29.992s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_duy giabeuu surveybot_channelHeaderDro_428392""))""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Edit Channel Header""))""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited_1"")"," ""Edited a"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited a"")"," ""Edited ag"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited ag"")"," ""Edited aga"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited aga"")"," ""Edited agan"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited agan"")"," ""Edited again"")""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:33,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase40DeletePostInChannel,Firefox 71.0,,,12/22/2019 1:34,12/22/2019 1:34,56.669s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_hieu_CENTER_button_fswbyrxxdbbjufi8c_fa3789""))""",Firefox 71.0,,,12/22/2019 1:34,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase41ReplyPostInChannel,Firefox 71.0,,,12/22/2019 1:34,12/22/2019 1:35,54.143s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_hieu_CENTER_button_uz63gsxba7n9ubyrh_2a30c3""))""",Firefox 71.0,,,12/22/2019 1:35,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase42UpdateStatusToOffline,Firefox 71.0,,,12/22/2019 1:35,12/22/2019 1:37,98.332s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:35,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (27)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (27)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (16)""))""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit""))""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Offline""))""",Firefox 71.0,,,12/22/2019 1:36,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:37,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase43ShowPopupOfflineStatus,Firefox 71.0,,,12/22/2019 1:37,12/22/2019 1:38,49.917s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:37,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:37,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (29)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:37,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (29)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:37,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (18)""))""",Firefox 71.0,,,12/22/2019 1:37,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Offline""))""",Firefox 71.0,,,12/22/2019 1:37,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase44UpdateStatusToDoNotDisturb,Firefox 71.0,,,12/22/2019 1:38,12/22/2019 1:39,84.018s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (30)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (30)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (19)""))""",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (1)""))""",Firefox 71.0,,,12/22/2019 1:38,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Do Not DisturbDisables Desktop and P_5af217""))""",Firefox 71.0,,,12/22/2019 1:39,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase45ShowPopupDoNotDisturbStatus,Firefox 71.0,,,12/22/2019 1:39,12/22/2019 1:40,52.681s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:39,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:39,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (31)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:39,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (31)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (20)""))""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Do Not Disturb""))""",Firefox 71.0,,,12/22/2019 1:40,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase46UpdateStatusToAway,Firefox 71.0,,,12/22/2019 1:40,12/22/2019 1:42,89.247s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (32)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (32)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (21)""))""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (2)""))""",Firefox 71.0,,,12/22/2019 1:40,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Away""))""",Firefox 71.0,,,12/22/2019 1:41,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:42,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase47ShowPopupAwayStatus,Firefox 71.0,,,12/22/2019 1:42,12/22/2019 1:43,57.57s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:42,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:42,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (33)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:42,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (33)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:42,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (22)""))""",Firefox 71.0,,,12/22/2019 1:42,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Away""))""",Firefox 71.0,,,12/22/2019 1:42,,,FAILED,,
,,,,,,,,,
