Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/22/2019 1:11,12/22/2019 1:11,16.287s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Town Square_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Unmute Channel""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase36EditNotificationPreferencesChannel,Firefox 71.0,,,12/22/2019 1:11,12/22/2019 1:12,43.709s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Off-Topic_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Notification Preferences""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/input_Mute channel_channelNotificationMute""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/li_OnOffWhen enabled channel here and all w_65cb61""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/label_On""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Edit""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/li_OnOffMuting turns off desktop email and _95114b""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/22/2019 1:11,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/label_Never""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase37SearchMessage,Firefox 71.0,,,12/22/2019 1:12,12/22/2019 1:12,20.685s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (37)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (37)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (25)""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/div_Se""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/form_Search OptionsUse quotation marks to s_06ef4b""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," ""i search chat"")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/i_Search Results_fa fa-sign-out""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase38AddHeaderDirectMessage,Firefox 71.0,,,12/22/2019 1:12,12/22/2019 1:13,49.131s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Add a channel description""))""",Firefox 71.0,,,12/22/2019 1:12,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edit the Channel Header_edit_textbox"")"," ""E"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_E"")"," ""Ed"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Ed"")"," ""Edi"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edi"")"," ""Edit"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edit"")"," ""Edite"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edite"")"," ""Edited"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase39EditHeaderDirectMessage,Firefox 71.0,,,12/22/2019 1:13,12/22/2019 1:13,22.69s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_duy giabeuu surveybot_channelHeaderDro_428392""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Edit Channel Header""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited_1"")"," ""Edited a"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited a"")"," ""Edited ag"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited ag"")"," ""Edited aga"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited aga"")"," ""Edited agan"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited agan"")"," ""Edited again"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase40DeletePostInChannel,Firefox 71.0,,,12/22/2019 1:13,12/22/2019 1:14,59.201s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:13,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_hieu_CENTER_button_fswbyrxxdbbjufi8c_fa3789""))""",Firefox 71.0,,,12/22/2019 1:13,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase41ReplyPostInChannel,Firefox 71.0,,,12/22/2019 1:14,12/22/2019 1:15,59.925s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/22/2019 1:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_hieu_CENTER_button_uz63gsxba7n9ubyrh_2a30c3""))""",Firefox 71.0,,,12/22/2019 1:14,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase42UpdateStatusToOffline,Firefox 71.0,,,12/22/2019 1:15,12/22/2019 1:17,94.575s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (27)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (27)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (16)""))""",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit""))""",Firefox 71.0,,,12/22/2019 1:15,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Offline""))""",Firefox 71.0,,,12/22/2019 1:16,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase43ShowPopupOfflineStatus,Firefox 71.0,,,12/22/2019 1:17,12/22/2019 1:18,55.011s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:17,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:17,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (29)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:17,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (29)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:17,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (18)""))""",Firefox 71.0,,,12/22/2019 1:17,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Offline""))""",Firefox 71.0,,,12/22/2019 1:17,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase44UpdateStatusToDoNotDisturb,Firefox 71.0,,,12/22/2019 1:18,12/22/2019 1:18,35.539s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (30)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (30)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (19)""))""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (1)""))""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Do Not DisturbDisables Desktop and P_5af217""))""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase45ShowPopupDoNotDisturbStatus,Firefox 71.0,,,12/22/2019 1:18,12/22/2019 1:19,15.964s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (31)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (31)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (20)""))""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Do Not Disturb""))""",Firefox 71.0,,,12/22/2019 1:18,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span_Would you like to switch your status t_57f647 (1)""))""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Yes set my status to Online (1)""))""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase46UpdateStatusToAway,Firefox 71.0,,,12/22/2019 1:19,12/22/2019 1:20,87.956s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (32)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (32)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (21)""))""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (2)""))""",Firefox 71.0,,,12/22/2019 1:19,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Away""))""",Firefox 71.0,,,12/22/2019 1:19,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase47ShowPopupAwayStatus,Firefox 71.0,,,12/22/2019 1:20,12/22/2019 1:21,51.002s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:20,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:20,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (33)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:20,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (33)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:20,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (22)""))""",Firefox 71.0,,,12/22/2019 1:20,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Away""))""",Firefox 71.0,,,12/22/2019 1:20,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase48AdminConsole,Firefox 71.0,,,12/22/2019 1:21,12/22/2019 1:22,57.139s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:21,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:21,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (34)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:21,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (34)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:21,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (23)""))""",Firefox 71.0,,,12/22/2019 1:21,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (12)""))""",Firefox 71.0,,,12/22/2019 1:21,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase49LoginMultipleUsers,Firefox 71.0,,,12/22/2019 1:23,12/22/2019 1:23,10.743s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," userEmail)""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," userPass)""",Firefox 71.0,,,12/22/2019 1:23,,,FAILED,
,,,,,,,,,
Test Cases/TestCase50ChangeUserPass,Firefox 71.0,,,12/22/2019 1:23,12/22/2019 1:23,21.732s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (38)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (38)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_hieu_style--none sidebar-header-drop_de94de""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Account Settings (1)""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Security""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Edit (1)""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Current Password_currentPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_New Password_newPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Retype New Password_confirmPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Save (1)""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:23,,,PASSED,,
