Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,
"click(findTestObject(Page_ duy - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/21/2019 23:17,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:18,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase32ArchiveChannel,Firefox 71.0,,,12/21/2019 23:18,12/21/2019 23:19,55.585s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:18,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Channel1""))""",Firefox 71.0,,,12/21/2019 23:18,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase33ViewChannelInfo,Firefox 71.0,,,12/21/2019 23:19,12/21/2019 23:20,61.456s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_View Info""))""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_httpscs300testautomaticherokuappcomfirs_90a714""))""",Firefox 71.0,,,12/21/2019 23:19,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/p_ZZZZZ""))""",Firefox 71.0,,,12/21/2019 23:19,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase34MuteChannel,Firefox 71.0,,,12/21/2019 23:20,12/21/2019 23:20,17.63s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Mute Channel""))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/21/2019 23:20,12/21/2019 23:20,16.826s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Town Square_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Unmute Channel""))""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase36EditNotificationPreferencesChannel,Firefox 71.0,,,12/21/2019 23:20,12/21/2019 23:22,68.232s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:20,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Off-Topic_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_Notification Preferences""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/input_Mute channel_channelNotificationMute""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Save""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/span_Edit""))""",Firefox 71.0,,,12/21/2019 23:21,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/li_OnOffWhen enabled channel here and all w_65cb61""))""",Firefox 71.0,,,12/21/2019 23:21,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase37SearchMessage,Firefox 71.0,,,12/21/2019 23:22,12/21/2019 23:22,21.235s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (37)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (37)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (25)""))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/div_Se""))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/form_Search OptionsUse quotation marks to s_06ef4b""))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," ""i search chat"")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/input_Add a channel description_searchBox"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - SecondTeam Mattermost/i_Search Results_fa fa-sign-out""))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase38AddHeaderDirectMessage,Firefox 71.0,,,12/21/2019 23:22,12/21/2019 23:23,60.082s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/21/2019 23:22,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_Add a channel description""))""",Firefox 71.0,,,12/21/2019 23:22,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase39EditHeaderDirectMessage,Firefox 71.0,,,12/21/2019 23:23,12/21/2019 23:23,22.07s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_duy giabeuu surveybot""))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/span_duy giabeuu surveybot_channelHeaderDro_428392""))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Edit Channel Header""))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited"")"," ""Edited "")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited_1"")"," ""Edited a"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited a"")"," ""Edited ag"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited ag"")"," ""Edited aga"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited aga"")"," ""Edited agan"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setText(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/textarea_Edited agan"")"," ""Edited again"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"click(findTestObject(Object Repository/Page_duy giabeuu surveybot - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase40DeletePostInChannel,Firefox 71.0,,,12/21/2019 23:23,12/21/2019 23:24,62.032s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_Off-Topic""))""",Firefox 71.0,,,12/21/2019 23:23,,,PASSED,,
"click(findTestObject(Object Repository/Page_Off-Topic - FirstTeam Mattermost/button_hieu_CENTER_button_fswbyrxxdbbjufi8c_fa3789""))""",Firefox 71.0,,,12/21/2019 23:24,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase42UpdateStatusToOffline,Firefox 71.0,,,12/21/2019 23:26,12/21/2019 23:27,92.675s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (27)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (27)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (16)""))""",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit""))""",Firefox 71.0,,,12/21/2019 23:26,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Offline""))""",Firefox 71.0,,,12/21/2019 23:27,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase43ShowPopupOfflineStatus,Firefox 71.0,,,12/21/2019 23:27,12/21/2019 23:28,58.346s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:27,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:27,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (29)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:27,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (29)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (18)""))""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Offline""))""",Firefox 71.0,,,12/21/2019 23:28,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase44UpdateStatusToDoNotDisturb,Firefox 71.0,,,12/21/2019 23:28,12/21/2019 23:30,90.759s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (30)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (30)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (19)""))""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (1)""))""",Firefox 71.0,,,12/21/2019 23:28,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Do Not DisturbDisables Desktop and P_5af217""))""",Firefox 71.0,,,12/21/2019 23:29,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase45ShowPopupDoNotDisturbStatus,Firefox 71.0,,,12/21/2019 23:30,12/21/2019 23:31,59.322s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:30,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:30,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (31)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:30,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (31)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:30,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (20)""))""",Firefox 71.0,,,12/21/2019 23:30,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Do Not Disturb""))""",Firefox 71.0,,,12/21/2019 23:30,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase46UpdateStatusToAway,Firefox 71.0,,,12/21/2019 23:31,12/21/2019 23:32,90.988s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (32)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (32)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (21)""))""",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/span__status status-edit edit (2)""))""",Firefox 71.0,,,12/21/2019 23:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Away""))""",Firefox 71.0,,,12/21/2019 23:32,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase47ShowPopupAwayStatus,Firefox 71.0,,,12/21/2019 23:32,12/21/2019 23:33,62.24s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:32,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:32,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (33)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (33)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (22)""))""",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Your status is set to Away""))""",Firefox 71.0,,,12/21/2019 23:33,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase48AdminConsole,Firefox 71.0,,,12/21/2019 23:33,12/21/2019 23:34,20.141s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (34)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/21/2019 23:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (34)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (23)""))""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (12)""))""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_giabeuu_style--none sidebar-header-d_0f4080 (1)""))""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_System Console""))""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"click(findTestObject(Object Repository/Page_System Console - Mattermost/span_System Console""))""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase49LoginMultipleUsers,Firefox 71.0,,,12/21/2019 23:34,12/21/2019 23:35,14.681s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:34,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," userEmail)""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," userPass)""",Firefox 71.0,,,12/21/2019 23:35,,,FAILED,
,,,,,,,,,
Test Cases/TestCase50ChangeUserPass,Firefox 71.0,,,12/21/2019 23:35,12/21/2019 23:35,30.94s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (38)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (38)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (8)""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_hieu_style--none sidebar-header-drop_de94de""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Account Settings (1)""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Security""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Edit (1)""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Current Password_currentPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_New Password_newPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"setEncryptedText(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/input_Retype New Password_confirmPassword"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Save (1)""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/21/2019 23:35,,,PASSED,,
